NAME,INDEX,KEYWORD,S,L,X_BMAD,Z,PX,PZ,BETX_BMAD,BETY_BMAD,DX_BMAD,BETX_MADX,BETY_MADX,DX_MADX,X_MADX
BG1.12,150,Sbend,778.5493998065756,23.50510081700226,1.2174289354405232e-13,1.0658141036401503e-14,7.647542458044646e-15,0.0,80.11939896649828,22.889560345003854,0.16602778089249803,80.1194507592646,22.889062378846127,0.1660276512322014,0.0
QFG2.7,152,Quadrupole,784.9493998065755,2.9,1.597047951909305e-13,1.0658141036401372e-14,-1.8452450287431417e-17,0.0,95.86061641366574,18.347108863393792,0.180992419391282,95.86071287013928,18.34640786498425,0.1809922546916788,0.0
BG1.13,154,Sbend,808.7545006235775,23.50510081700226,1.592545539885748e-13,1.0658141036401503e-14,-1.9600542050127187e-16,0.0,22.150158591784233,82.91046569101483,0.0980729383154076,22.150242263242514,82.90855869600927,0.09807284783499479,0.0
QDG1.7,156,Quadrupole,814.0545006235775,1.8,1.6523440140280705e-13,1.0658141036401485e-14,7.656725065379241e-15,0.0,17.907051502022917,99.05893046196948,0.08977955963054846,17.907117688775728,99.05702982343136,0.08977948578630329,0.0
BG1.14,158,Sbend,837.8596014405797,23.50510081700226,3.47499806707674e-13,1.0658141036401503e-14,7.479300268451185e-15,0.0,80.11958847143991,22.888547078971907,0.16602775180784488,80.11951871963649,22.88904751779536,0.1660276483834977,0.0
SF2.3,160,Sextupole,839.5596014405795,1.4,3.602146369837976e-13,1.0658141036401455e-14,7.479300268442711e-15,0.0,87.55423488524636,20.468935027657828,0.17347514141814394,87.55413324743024,20.469491517801924,0.1734750246612794,0.0
SF2.4,162,Sextupole,841.0596014405794,1.4,3.714335873864549e-13,1.0658141036401413e-14,7.479300268433693e-15,0.0,94.44541641186768,18.668312524906582,0.180046357301697,94.44529543252074,18.668901809029514,0.18004623902402817,0.0
QFG2.8,164,Quadrupole,844.2596014405791,2.9,3.685382690821573e-13,1.065814103640136e-14,-1.098131275011576e-14,0.0,95.86093242113337,18.34568499491941,0.18099236479998126,95.86078721873763,18.346395620703962,0.18099225169878613,0.0
BG1.15,166,Sbend,868.0647022575812,23.50510081700226,1.0712611353547175e-13,1.0658141036401503e-14,-1.115859642760266e-14,0.0,22.150319862456215,82.90667293065981,0.09807283485556072,22.15023893916307,82.90856082543414,0.0980728470693332,0.0
SD2.1,168,Sextupole,869.764702257581,1.4,8.815647003884085e-14,1.0658141036401397e-14,-1.1158596427600025e-14,0.0,19.87821382326856,90.53705519154938,0.09415351099039525,19.878144225163222,90.53898262566186,0.09415353738621957,0.0
SD2.2,170,Sextupole,871.2647022575809,1.4,7.141857539744334e-14,1.0658141036401304e-14,-1.1158596427598222e-14,0.0,18.204625606970883,97.60404855687865,0.09069528944120396,18.204563089516984,97.60601749608772,0.09069532295994272,0.0
QDG1.8,172,Quadrupole,873.3647022575808,1.8,5.070506232123446e-14,1.0658141036401201e-14,-8.278090186161581e-15,0.0,17.90716317648392,99.05519021621122,0.08977944033510045,17.90710635094836,99.05704014137747,0.08977948549958577,0.0
BG1.16,174,Sbend,897.1698030745829,23.50510081700226,-1.4635515022121126e-13,1.0658141036401503e-14,-8.455492750173808e-15,0.0,80.11939896622191,22.889560345994227,0.1660274508972003,80.11945075926488,22.889062378845807,0.16602764990551028,0.0
QFG2.9,176,Quadrupole,903.5698030745828,2.9,-1.8750010965983732e-13,1.0658141036401345e-14,5.843337882504926e-16,0.0,95.86061641346888,18.347108863578995,0.18099203865718852,95.86071287013922,18.34640786498434,0.18099225357595844,0.0
BG1.17,178,Sbend,927.3749038915848,23.50510081700226,-1.73600717134903e-13,1.0658141036401503e-14,4.067726714012574e-16,0.0,22.150158591963276,82.91046568665577,0.09807271417780068,22.15024226324196,82.90855869601167,0.09807284858516546,0.0
QDG1.9,180,Quadrupole,932.6749038915848,1.8,-1.7906070645632774e-13,1.0658141036401484e-14,-8.111294434891883e-15,0.0,17.907051502208102,99.05893045652302,0.08977936162375173,17.907117688775237,99.05702982343423,0.08977948699935703,0.0
BG1.18,182,Sbend,956.480004708587,23.50510081700226,-3.721432884074005e-13,1.0658141036401503e-14,-8.28855160678174e-15,0.0,80.11958847171627,22.8885470779815,0.16602747998144504,80.11951871963625,22.889047517795646,0.16602765275421058,0.0
QFG2.10,184,Quadrupole,962.8800047085869,2.9,-3.9637052644262693e-13,1.0658141036401331e-14,1.1547701795070792e-14,0.0,95.86093242141052,18.34568499471627,0.18099209324796692,95.86078721873949,18.346395620703525,0.18099225656884516,0.0
BG1.19,186,Sbend,986.6851055255889,23.50510081700226,-1.214826850226558e-13,1.0658141036401503e-14,1.1370231039042497e-14,0.0,22.150319862451784,82.90667293486176,0.09807281763705525,22.150238939163387,82.90856082543326,0.09807284935082386,0.0
SD2.3,188,Sextupole,988.3851055255888,1.4,-1.021532621257514e-13,1.0658141036401394e-14,1.1370231039045962e-14,0.0,19.87821382325015,90.53705519623809,0.0941535119347102,19.878144225163453,90.53898262566098,0.09415353948285193,0.0
SD2.4,190,Sextupole,989.8851055255886,1.4,-8.509791556718146e-14,1.0658141036401298e-14,1.1370231039048444e-14,0.0,18.204625606935,97.6040485620477,0.09069530641149565,18.20456308951715,97.60601749608684,0.09069532489346482,0.0
QG1.1,192,Quadrupole,991.9851055255884,1.8,-6.293956068227481e-14,1.0658141036401181e-14,9.539433212046913e-15,0.0,17.16463821958789,103.29410946782106,0.0878885888398525,17.164583825343435,103.29604039468144,0.08788859492876025,0.0
BG2.1,194,Sbend,1018.9807285967589,26.69562307117056,1.945874017472704e-13,1.0658141036401503e-14,9.328499227341369e-15,0.0,63.40732703484566,104.50618140397613,0.05237939935355293,63.40747251030964,104.50597660815674,0.05237925024888763,0.0
QG2.1,196,Quadrupole,1022.1807285967587,2.9,2.1669215732418126e-13,1.0658141036401422e-14,3.902195100845871e-15,0.0,69.30952654504033,113.74638608022825,0.042200153926083145,69.30968943889148,113.74588678682021,0.04220000135468964,0.0
