EL. NUMBER,S,BETX_PYAT,BETY_PYAT,DX_PYAT,DY_PYAT
191,1022.1807285967627,69.30988852990735,113.76988997461136,0.042200078964672476,-0.003834610647123264
192,1022.4807285967627,69.30281046003033,115.62348016280302,0.041049476250513084,-0.003834610647123264
193,1043.0544409230604,75.01708309658531,282.22215246931626,-0.05016397390781922,-0.005030678505180812
194,1043.3544409230603,75.19080546941878,285.2271420089201,-0.05167346801717508,-0.005030678505180812
195,1045.1544409230603,83.44005237312481,277.22414905853316,-0.0632490065784523,-0.007926377285694402
196,1045.4544409230605,86.12031144314811,271.65360706275203,-0.06562737497825138,-0.007926377285694402
197,1057.9288119025562,236.9589196820404,90.6558723944586,-0.1645228779157183,-0.007926377892824993
198,1058.2288119025561,241.5337891547109,87.52067355736465,-0.1669012464976898,-0.007926377892824993
199,1061.1288119025562,252.5695671002944,69.96513663313758,-0.17812514483016456,0.00027536855393537544
200,1061.4288119025564,250.15714670971494,69.2789652002634,-0.17804251991493228,0.00027536855393537544
201,1087.962704035626,85.41307734037846,32.19579089675961,-0.1711550509656579,0.00024368692767965435
202,1088.2627040356256,84.10020778213638,32.04341574581613,-0.1710819323683677,0.00024368692767965435
203,1090.0627040356255,82.93847628779353,28.814704114833965,-0.17749196876602177,-0.007411749066668292
204,1090.3627040356257,83.85131208130116,27.92669125525972,-0.17971592113764914,-0.007411749066668292
205,1105.1344719473184,137.64890725046249,9.243796989081343,-0.2982952318076757,-0.008639839348472367
206,1105.4344719473183,138.92121152990993,9.372947024531248,-0.3008876886423014,-0.008639839348472367
207,1108.3344719473184,126.90590494511126,13.654038013977406,-0.29887733640010267,0.010005443372828991
208,1108.6344719473184,123.31951465070489,14.470614922474835,-0.29587512077994543,0.010005443372828991
209,1139.1365784722318,34.505540054310316,288.1452017874843,-0.014847665440510424,0.008417756379837047
210,1139.4365784722318,36.34489468222327,292.71201321962303,-0.012321843740785125,0.008417756379837047
211,1141.2365784722317,53.696245711382936,286.7206821870666,0.002414003674564646,0.008107290132080652
212,1141.5365784722314,57.913510722139556,280.2521208596962,0.004846664812637392,0.008107290132080652
213,1155.688604527375,441.65527488339416,59.68734086932111,0.11530743166246633,0.007500246512325406
214,1155.9886045273752,453.70740965049725,56.80466754119215,0.11755794525437403,0.007500246512325406
215,1158.8886045273753,473.96033117298344,41.75714145673423,0.12648447030874774,-0.0014528621500508772
216,1159.1886045273752,465.7569154446681,41.27882803125076,0.1260485290028686,-0.0014528621500508772
217,1168.161445261316,253.67754839090162,30.251223721402223,0.11191226127382982,-0.0016974480656075143
218,1168.461445261316,247.6995410103513,29.992137910572023,0.11140292960568425,-0.0016974480656075143
219,1170.2614452613159,223.12173794420204,27.35876872772588,0.1107253358444015,0.0009420067914726437
220,1170.5614452613158,220.76090373143379,26.755805570752287,0.11100799530928494,0.0009420067914726437
221,1212.6817991963537,21.991217651661007,74.86009774762573,0.08337697815608806,-0.002253819304711447
222,1212.6817991963537,21.991217651661007,74.86009774762573,0.08337697815608806,-0.002253819304711447
